name,district,street,address,lng,lat,multi_rent,high_rent,low_rent
物资公司商住楼,盐田区,沙头角街道,盐田区恩上路84号,114.223787,22.555911,49,,
南光市场,南山区,南头街道,南山区南光路105号,113.922865,22.533618,79,,
鑫竹苑,福田区,香蜜湖街道,福田区深南大道与农林路交汇处西北侧,114.012588,22.54061,,97,
通新岭新村,福田区,华强北街道,福田区同福路2号,114.09257,22.549757,109,91,
菁英趣庭,宝安区,新安街道,宝安区新安街道84区菁英趣庭1栋,113.883787,22.562906,,96,
桂芳园六期,龙岗区,南湾街道,龙岗区布吉东大街与布沙路交汇处东北侧,114.136454,22.613554,,55,
金地上塘道花园一期,龙华区,民治街道,龙华街道布龙公路与上塘路交汇处,114.016974,22.636672,,73,
万科四季花城三期,龙岗区,坂田街道,龙岗区五和南路与布龙公路交汇处西南侧,114.051782,22.626703,56,,59
招商桃花园二期,南山区,招商街道,南山区工业八路272号,113.912855,22.505861,,93,
水湾小区,南山区,招商街道,南山区荔园路,113.914236,22.494455,111,,
海信花园,宝安区,新安街道,宝安区宝农北巷128号,113.905029,22.565605,60,,
宝民花园,宝安区,新安街道,宝安区新安街道宝民社区片区建安一路435号,113.894043,22.570976,55,,
信义假日名城四期,龙岗区,布吉街道,龙岗区荣超路与和坑路交汇处东南侧,114.120419,22.596027,,68,
锦绣花园(龙华),龙华区,龙华街道,宝安区建设西路与中环路交汇处西南侧,114.018669,22.649844,39,,
风采轩,宝安区,新安街道,宝安区新安街道大宝路31号,113.910601,22.577859,67,64,
龟山别墅,南山区,招商街道,南山区南山路8号,113.905373,22.489015,,,130
幸福枫景花园,龙华区,民治街道,宝安区人民南路与布龙路交汇处东南侧,114.024042,22.632876,,63,
深勘大院,福田区,华强北街道,上步中路与红荔路交界西南,114.089912,22.550537,65,,
星河丹堤花园,龙华区,民治街道,宝安区梅观高速公路与南坪大道交汇处东侧,114.053427,22.596084,65,78,117
龙电花园A区,南山区,招商街道,南山区海滨大道与兴工路交汇处西南侧,113.914518,22.507133,83,,
华采花园(华彩花园),南山区,招商街道,南山区工业七路30号,113.915328,22.500508,77,84,
莱蒙水榭山花园,龙华区,民治街道,宝安区玉龙路与南坪大道交汇处东侧,114.028448,22.599214,,,180
水产职工住宅楼,南山区,蛇口街道,南山区海昌街112号,113.916437,22.489986,77,,
湾厦凯宁阁,南山区,蛇口街道,南山区蛇口新街108号,113.924614,22.490745,82,,
光华街住宅区,南山区,沙河街道,南山区汕头街与深南大道交汇处西北侧,113.98471,22.537654,99,,
科技园37区,南山区,粤海街道,南山区文华路3号,113.943248,22.549714,95,103,
桃源居十五区,宝安区,西乡街道,宝安区桃源居二路与汇江三路交汇处东北侧,113.85857,22.621065,,53,
天健.现代城花园,龙岗区,龙城街道,龙岗区黄阁坑片区黄阁北路32号南侧,114.216109,22.72305,,42,
万科城一期,龙岗区,坂田街道,龙岗区坂雪岗大道与贝尔路交汇处东北侧,114.063741,22.645825,66,68,
万科城三期,龙岗区,坂田街道,龙岗区坂雪岗大道与贝尔路交汇处西北侧,114.067572,22.646382,,60,63
保利上城花园,龙岗区,龙城街道,龙岗区龙岗镇,114.232672,22.708482,,48,
恒裕滨城花园二期,南山区,蛇口街道,南山区中心路2001号,113.934532,22.497865,,202,
尚景欣园二期,龙岗区,龙城街道,龙岗区龙城中路77号,114.246371,22.732472,,36,
海湾明珠花园二期,宝安区,西乡街道,宝安区共乐路与新湖路交汇处东南侧,113.855296,22.577695,60,59,
浩宇单身公寓,南山区,蛇口街道,南山区蛇口后海路西,113.930737,22.490405,97,,
海龙苑,南山区,桃源街道,南山区广深高速公路与龙珠四路交汇处东北侧,113.970149,22.560928,,71,
金安大厦,罗湖区,黄贝街道,罗湖区文华片区文锦南路2008号,114.126625,22.546818,,63,
边检大院,罗湖区,黄贝街道,罗湖区沿河南路与延芳路交汇处西南侧,114.132086,22.543477,72,78,
汉京半山公馆,南山区,南山街道,深圳市南山区少帝路小南山公园内,113.883265,22.491303,,142,170
湾厦花园,南山区,蛇口街道,南山区蛇口爱榕路湾厦花园,113.92662,22.496045,,71,
东和海韵园,盐田区,沙头角街道,盐田区碧海路14号,114.229295,22.546689,,60,55
欧景花园二期,龙岗区,龙城街道,龙岗区龙福西路90号,114.228627,22.727929,,35,
银泉花园,龙华区,民治街道,宝安区民治街道人民路与龙胜路交汇处东侧,114.020983,22.642433,,50,
荔园阁二期,福田区,梅林街道,福田区梅林路新世界荔园阁二期A栋,114.046074,22.570278,,92,
雅然居,宝安区,新安街道,宝安区新安四路与前进一路交汇处南侧,113.888074,22.581777,,60,
银湖汽车站综合楼,罗湖区,清水河街道,罗湖区银湖路与环翠路交汇处东南侧,114.084712,22.572626,46,50,
香域中央花园,福田区,香蜜湖街道,福田区农园路66号,114.01308,22.552381,,160,
民宁园,福田区,莲花街道,福田区彩云路6号,114.06156,22.563562,,78,
金色年华家园,罗湖区,莲塘街道,罗湖区聚福路168号,114.166525,22.564819,,81,
香珠花园,福田区,香蜜湖街道,福田区农轩路29号,114.015092,22.540288,,106,
香格丽苑,福田区,香蜜湖街道,福田区侨香四道2号,114.007951,22.552418,,115,
悦城花园二期,龙岗区,龙城街道,龙岗区盘龙路与龙平西路交汇处东北侧,114.236693,22.735279,,31,
农牧公司宿舍(东晓),罗湖区,东晓街道,罗湖区东昌路62号,114.128067,22.585605,61,,
核电花园,福田区,园岭街道,百花五路3号,114.085084,22.553463,,98,
金庸阁一期,龙华区,龙华街道,宝安区龙华街道和平路与中环路交汇处东侧,114.015978,22.652778,54,,
南海明珠,南山区,南山街道,南山区南光路75号,113.922571,22.528999,94,,
龙园印象名苑,龙岗区,龙城街道,龙岗区龙平路与龙平中路交汇处东侧,114.25718,22.736596,,45,
柠檬时代,龙岗区,坪地街道,龙岗区富民路74号,114.308636,22.775843,,35,
创城·宜城风景花园,龙岗区,坪地街道,(龙岗区坪地)燕宝街11号,114.301235,22.769551,,44,
荔庭园一期,南山区,南山街道,南山区内环路,113.908147,22.512878,84,,
香瑞园,南山区,桃源街道,南山区龙珠大道与龙珠八路交汇处东侧,113.98662,22.562197,,100,160
风和日丽花园一期,龙华区,民治街道,宝安区民治街道风和日丽25号,114.024569,22.645308,50,,
皇庭居,福田区,福田街道,福田区福民路2号,114.062602,22.526347,,101,
群星广场,福田区,华强北街道,福田区红荔路2015号,114.082763,22.551152,,102,
城龙花园,龙岗区,龙城街道,龙岗区龙福路156号,114.24448,22.729245,36,36,
金色假日名苑,福田区,莲花街道,福田区景田南路21号,114.039389,22.548925,,115,
自来水罗湖综合楼,罗湖区,黄贝街道,罗湖区清平路28号,114.128905,22.549716,64,,
欧景花园三期,龙岗区,龙城街道,龙岗区龙湖西路与宏福路交汇处西侧,114.228581,22.729596,,53,
城建综合楼,罗湖区,翠竹街道,罗湖区翠竹片区田贝三路76号,114.121214,22.567068,88,,
皇家翠苑,福田区,华富街道,福田区皇岗路与福中路交汇处,114.067236,22.547225,,95,
皇庭世纪花园,福田区,福田街道,福田区益田路3004号,114.052471,22.528782,,120,
南天一花园,福田区,园岭街道,福田区百花路2号,114.088273,22.557053,,89,
洪湖邮电大院,罗湖区,笋岗街道,罗湖区笋岗片区洪湖路洪湖一街10号,114.117015,22.561459,68,71,
深大海滨小区,南山区,粤海街道,南山区南海大道3688号,113.93158,22.531542,88,,
怡枫园,福田区,莲花街道,福田区景田东路45号,114.04045,22.555567,85,108,
华侨新村(横岗),龙岗区,横岗街道,龙岗区茂盛路与大塘街交汇处北侧,114.200534,22.653408,44,,
豪园,南山区,南头街道,南山区南山大道与侨新路交汇处北侧,113.921254,22.531664,85,,
西城品阁,宝安区,新安街道,宝安区建安路与新安四路交汇处东南侧,113.888084,22.579976,,84,
名文阁,罗湖区,东门街道,罗湖区文锦中路2007号,114.124368,22.55327,,74,
铁东小区(北区),罗湖区,笋岗街道,罗湖区田贝四路与洪湖西路交汇处西南侧,114.111686,22.564854,65,,
金丽花园二期,罗湖区,笋岗街道,罗湖区笋岗片区宝岗路金丽花园9栋,114.108523,22.565229,72,,
世纪春城二期,龙华区,民治街道,宝安区梅龙路与布龙路交汇处东南侧,114.028325,22.628061,59,59,
迎侨花园,龙华区,福城街道,宝安区观澜大道与迎宾路交汇处南侧,114.041567,22.714024,28,,
鼎胜林栖园,南山区,桃源街道,南山区广深高速公路与龙珠四路交汇处东北侧,113.968871,22.561321,,77,
华富大厦,福田区,莲花街道,福田区新闻路3号,114.042296,22.544085,,97,
华安园,福田区,梅林街道,福田区梅华路6号,114.055245,22.567973,,103,
华润城润府二期（商品住房）,南山区,粤海街道,深圳市南山区深南大道与沙河西路交界处,113.949758,22.546952,,160,166
华联城市全景花园,宝安区,新安街道,深圳市宝安区创业二路99号创业路与公园路交汇处,113.903133,22.576766,,100,
豪方天际花园一期,南山区,南头街道,南山区北环大道与南山大道交汇处,113.915503,22.557101,,103,
东方御花园,龙岗区,龙城街道,龙岗区龙福西路90号,114.230628,22.729101,,40,
新龙坊小区,罗湖区,东门街道,罗湖区翠园路与中兴路交汇处东南侧,114.120979,22.551147,66,,
畔山御景花园,宝安区,松岗街道,宝安松岗广深高速与沙江路交汇处北侧（中海西岸华府北侧）,113.808548,22.777822,,37,40
庐江春天公寓,罗湖区,笋岗街道,罗湖街道广九铁路,114.110548,22.568938,,79,
宝岗花园,罗湖区,笋岗街道,罗湖区笋岗片区宝岗路花园1，2，3栋,114.107076,22.568753,55,,
御景华城花园,福田区,南园街道,福田区滨河路3001号,114.080817,22.535251,,105,
太古城花园南区,南山区,蛇口街道,南山区海月片区科苑南路与工业8路交汇处西南,113.934291,22.502237,,156,
雍华府,南山区,招商街道,南山区爱榕路75号,113.923204,22.503675,96,99,
桃源村,南山区,桃源街道,南山区龙珠大道033号,113.97546,22.560963,83,75,
华兴花园,罗湖区,黄贝街道,罗湖区新秀路21号,114.145036,22.549951,72,,
首地容御花园,南山区,沙河街道,南山区香山西街与侨香路交汇处西侧,113.968426,22.553543,,133,
海关二院(黄贝),罗湖区,黄贝街道,罗湖区文华片区锦联路37号,114.131485,22.543435,60,,
东乐花园(宝安),宝安区,沙井街道,宝安区沙井街道东塘村东塘大街1号,113.803682,22.736989,50,,
福源大厦,福田区,福田街道,福田区彩田路与滨河大道交界东北润恒大厦,114.06437,22.534574,,89,
华侨海景山庄,大鹏新区,葵涌街道,龙岗区洋业二路与海景一路交汇处东北侧,114.401321,22.621005,35,,48
招商华侨城曦城一期,宝安区,新安街道,宝安区新安街道广深高速宝安出口招商华侨城E4栋401-405,113.902744,22.595307,,,161
顺风阁,南山区,蛇口街道,南山区蛇口湾厦路5号,113.924734,22.487244,78,,
梧桐春晓花园,盐田区,盐田街道,盐田区后方陆域西南片区,114.238441,22.589398,,67,
十七英里花园,大鹏新区,葵涌街道,龙岗区深葵路575号,114.364766,22.609153,,87,117
竹盛花园三期,福田区,香蜜湖街道,福田区紫竹六道78号,113.999777,22.53986,,95,
福滨新村,福田区,福田街道,福田区滨河大道3138号,114.073647,22.532955,88,,
安乐花园滨城新村,宝安区,新安街道,宝安区新安四路与公园路交汇处西南侧,113.8934,22.584281,52,,
泰华花园,宝安区,新安街道,宝安区新安街道宝民一路一巷69号,113.893177,22.577131,52,,
桂花苑,南山区,沙河街道,华侨城桂花苑,113.973574,22.537109,91,91,
盛龙花园二期,龙岗区,龙城街道,龙岗区盛龙路43号,114.249617,22.726665,,44,
黄贝岭上村曲尺楼,罗湖区,黄贝街道,罗湖区黄贝片区深南东路黄贝岭上村曲尺楼,114.135418,22.554339,63,,
福中福花园,宝安区,西乡街道,宝安区东堤一巷与宝源路交汇处东侧,113.867874,22.566874,66,,
万达丰大厦,罗湖区,东门街道,罗湖区东门中路2112号,114.1197,22.554519,,67,
雅景苑二期,龙岗区,横岗街道,龙岗区红棉一路与新贤街交汇处南侧,114.191756,22.648888,,42,
城市花园二期(龙岗),龙岗区,龙城街道,龙岗区龙福路362号,114.234846,22.731116,,42,
田苑小区,罗湖区,翠竹街道,罗湖区文锦北路与田贝四路交汇处东南侧,114.120263,22.567355,61,,
香荟雅苑,福田区,香蜜湖街道,香蜜湖路与莲花西路东南,114.019282,22.554882,,121,
香荔村,福田区,莲花街道,福田区景田东路31号,114.040805,22.550353,78,,
金麒麟花园,南山区,南头街道,南山区麒麟路西、玉泉路西南侧,113.926903,22.54724,,91,
椰树花园,福田区,沙头街道,福田区沙嘴路117号,114.032945,22.528029,82,,
晶美花园,宝安区,新安街道,宝安区湖滨路与107国道交汇处西侧,113.902989,22.555745,46,,
福贸花园,福田区,梅林街道,福田区梅林路与中康路交汇处西北侧,114.053582,22.572278,79,,
纯水岸十期,南山区,沙河街道,华侨城香山中街与潮洲街交汇处,113.967442,22.547224,,,260
中森双子座公馆,龙岗区,龙城街道,中心区奥体中心沙园路与黄阁路交汇处,114.217099,22.702955,,58,
康达尔公寓,福田区,沙头街道,福田区新洲三路18号,114.039116,22.52943,81,,
红岗亨平苑,罗湖区,清水河街道,罗湖区泥岗东路1116号,114.105932,22.575221,56,,
香山美墅花园,南山区,沙河街道,华侨城香山西街,113.964578,22.554489,121,135,221
漾福居,福田区,福田街道,福田区福华路123号,114.073765,22.538841,,114,
云深处别墅区,盐田区,沙头角街道,盐田区园林路48号,114.22145,22.561346,67,,101
天源花园,宝安区,新安街道,宝安区新安街道31区前进一路7号,113.893096,22.579126,52,51,
爱琴湾山庄,盐田区,梅沙街道,盐田区盐坝高速公路与内环路交汇处东南侧,114.296004,22.598643,,,90
三洲田新村,盐田区,盐田街道,盐田区北山道123号,114.264273,22.591384,39,,
龙福苑,南山区,桃源街道,南山区龙珠大道038号,113.980758,22.563383,75,,
金色家园二期,福田区,莲花街道,福田区莲花路2018号,114.038683,22.5574,,118,
金色家园一期,福田区,莲花街道,福田区莲花路2018号,114.039152,22.556596,,96,
香蜜二村,福田区,莲花街道,福田区景田南路42号,114.036407,22.546646,77,,
大信花园二期,龙华区,龙华街道,宝安区和平路与中环路交汇处西南侧,114.016564,22.651466,55,,
花果山小区,南山区,招商街道,南山区蛇口花果路花果山住宅小区,113.920957,22.494753,97,,
特发小区,福田区,香蜜湖街道,福田区香梅北路2003号,114.024963,22.55751,91,96,
特区报社住宅楼,福田区,莲花街道,福田区深南大道6008号,114.041759,22.544164,,87,
冠利达大厦,宝安区,新安街道,宝安区新安街道前进一路269号,113.893836,22.57642,,64,
豪方菁园,坪山区,龙田街道,金牛西路9号,114.361487,22.705574,,50,
榭丽花园二期,龙岗区,龙岗街道,龙岗区龙河路与龙河巷交汇处西侧,114.252893,22.727205,35,33,
玉雅居,罗湖区,莲塘街道,罗湖区罗沙公路2068号,114.180726,22.559056,,63,
