name,district,street,address,lng,lat,single_room,one_bed,two_bed,three_plus
玉律三区,光明区,玉塘街道,光明区玉塘街道玉律社区玉律三区,113.892135,22.720997,496,762,1175,1480
玉律一区,光明区,玉塘街道,光明区玉塘街道玉律社区玉律一区,113.886682,22.718546,510,783,1207,1520
将围新村,光明区,马田街道,光明区马田街道将围社区将围新村,113.902131,22.759811,448,688,1062,1337
南庄旧村,光明区,马田街道,光明区马田街道新庄社区南庄旧村,113.903584,22.776286,457,702,1083,1363
红星畔新村,光明区,玉塘街道,光明区玉塘街道红星社区红星畔新村,113.899973,22.710674,510,783,1208,1522
红星新村,光明区,玉塘街道,光明区玉塘街道红星社区红星新村,113.899666,22.709399,527,809,1248,1572
甲子塘村,光明区,凤凰街道,光明区凤凰街道甲子塘社区甲子塘村,113.913876,22.735,561,862,1329,1674
塘家村,光明区,凤凰街道,光明区凤凰街道塘家社区塘家村,113.931263,22.733949,456,699,1079,1359
张屋村,光明区,凤凰街道,光明区凤凰街道塘家社区张屋村,113.930153,22.737661,454,696,1074,1353
凤凰村,光明区,凤凰街道,光明区凤凰街道凤凰社区凤凰村,113.950917,22.731392,621,954,1471,1853
东坑新村,光明区,凤凰街道,光明区凤凰街道东坑社区东坑新村,113.912748,22.756587,426,654,1009,1271
东坑旧村,光明区,凤凰街道,光明区凤凰街道东坑社区东坑旧村,113.911156,22.758271,404,619,956,1203
上石家南区,光明区,马田街道,光明区马田街道石家社区上石家南区,113.890119,22.763259,480,737,1137,1432
新陂头村牛场,光明区,新湖街道,光明区新湖街道新羌社区新陂头村牛场,113.934515,22.811918,388,595,918,1156
畔湖村,光明区,新湖街道,光明区新湖街道新羌社区畔湖村,113.928095,22.822317,318,487,752,947
新屋村,光明区,新湖街道,光明区新湖街道新羌社区新屋村,113.934459,22.822323,319,489,755,951
水头社区沙埔村,大鹏新区,大鹏街道,大鹏新区大鹏街道水头社区水头社区沙埔村,114.494083,22.57268,431,662,1021,1286
新陂头村,光明区,新湖街道,光明区新湖街道新羌社区新陂头村,113.938439,22.805539,367,564,870,1095
楼村新村,光明区,新湖街道,光明区新湖街道楼村社区楼村新村,113.919409,22.788455,476,731,1128,1421
五联队,光明区,公明街道,光明区公明街道上村社区五联队,113.894765,22.79496,435,667,1030,1297
东边头,光明区,公明街道,光明区公明街道上村社区东边头,113.884057,22.789,366,562,867,1091
上村社区永南,光明区,公明街道,光明区公明街道上村社区上村社区永南,113.887058,22.794594,420,644,994,1251
上村社区下南,光明区,公明街道,光明区公明街道上村社区上村社区下南,113.886498,22.789622,352,540,833,1049
面前岭村,光明区,凤凰街道,光明区凤凰街道塘尾社区面前岭村,113.905754,22.755574,463,711,1097,1382
北山牛场,光明区,新湖街道,光明区新湖街道圳美社区北山牛场,113.962818,22.798776,461,707,1091,1374
上村社区上南,光明区,公明街道,光明区公明街道上村社区上村社区上南,113.88704,22.790899,405,622,959,1208
上村社区下辇,光明区,公明街道,光明区公明街道上村社区上村社区下辇,113.893749,22.7893,451,692,1068,1345
上村社区上辇,光明区,公明街道,光明区公明街道上村社区上村社区上辇,113.900374,22.787051,428,656,1013,1275
上村社区元山,光明区,公明街道,光明区公明街道上村社区上村社区元山,113.889657,22.790106,429,658,1016,1279
下村四排村,光明区,公明街道,光明区公明街道下村社区下村四排村,113.878739,22.791985,396,608,937,1181
下村一排旧村,光明区,公明街道,光明区公明街道下村社区下村一排旧村,113.882576,22.791076,380,583,899,1132
下村二排新村,光明区,公明街道,光明区公明街道下村社区下村二排新村,113.88113,22.793969,398,611,943,1187
下村一排新村,光明区,公明街道,光明区公明街道下村社区下村一排新村,113.882935,22.793423,409,628,969,1221
新村、别墅区,光明区,公明街道,光明区公明街道西田社区新村、别墅区,113.894494,22.80323,548,841,1298,1634
东方社区东方二街,宝安区,松岗街道,宝安区松岗街道东方社区东方社区东方二街,113.840897,22.766712,497,762,1176,1481
西田社区旧村,光明区,公明街道,光明区公明街道西田社区西田社区旧村,113.897972,22.80373,442,679,1048,1319
李松蓢社区东区,光明区,公明街道,光明区公明街道李松蓢社区李松蓢社区东区,113.884313,22.803745,465,715,1102,1388
北岗村,光明区,新湖街道,光明区新湖街道新羌社区北岗村,113.943611,22.815597,356,547,844,1063
三角位住宅区,光明区,公明街道,光明区公明街道西田社区三角位住宅区,113.896438,22.807051,436,670,1033,1301
李松蓢社区西区,光明区,公明街道,光明区公明街道李松蓢社区李松蓢社区西区,113.881922,22.803628,490,752,1160,1460
新村围合小区,光明区,公明街道,光明区公明街道李松蓢社区新村围合小区,113.887211,22.804166,476,731,1128,1421
龙盘花园片区,光明区,公明街道,光明区公明街道公明社区龙盘花园片区,113.89271,22.78518,492,755,1165,1467
综合市场片区,光明区,公明街道,光明区公明街道公明社区综合市场片区,113.887652,22.782845,510,783,1208,1521
文化中心片区,光明区,公明街道,光明区公明街道公明社区文化中心片区,113.885664,22.786773,489,751,1159,1460
南四巷片区,光明区,公明街道,光明区公明街道公明社区南四巷片区,113.88399,22.786741,509,782,1206,1519
旧街片区,光明区,公明街道,光明区公明街道公明社区旧街片区,113.88248,22.787286,499,766,1182,1488
25小区,光明区,公明街道,光明区公明街道公明社区25小区,113.896417,22.777016,599,919,1418,1786
富豪花园,光明区,公明街道,光明区公明街道公明社区富豪花园,113.890951,22.781197,554,850,1312,1652
笔架山五区,光明区,光明街道,光明区光明街道光明社区笔架山五区,113.93919,22.759005,651,999,1541,1941
新围.旧中学,光明区,光明街道,光明区光明街道光明社区新围.旧中学,113.940031,22.75739,612,940,1450,1826
地洋头村,光明区,光明街道,光明区光明街道白花社区地洋头村,113.989878,22.738634,477,733,1131,1424
黄屋排村,光明区,光明街道,光明区光明街道白花社区黄屋排村,113.992949,22.74012,465,715,1102,1388
糖厂片区,光明区,光明街道,光明区光明街道翠湖社区糖厂片区,113.943182,22.77003,469,720,1111,1399
富力区,光明区,光明街道,光明区光明街道翠湖社区富力区,113.945446,22.762966,475,729,1125,1417
荔园片区,光明区,光明街道,光明区光明街道翠湖社区荔园片区,113.939181,22.768575,490,752,1160,1460
旧医院片区,光明区,光明街道,光明区光明街道翠湖社区旧医院片区,113.937779,22.768158,481,738,1139,1434
翠湖社区中区,光明区,光明街道,光明区光明街道翠湖社区翠湖社区中区,113.939178,22.765055,615,944,1457,1835
翠湖社区东区,光明区,光明街道,光明区光明街道翠湖社区翠湖社区东区,113.941886,22.76368,517,793,1223,1541
新南村,光明区,光明街道,光明区光明街道东周社区新南村,113.917824,22.763376,504,773,1193,1502
木墩新村,光明区,光明街道,光明区光明街道东周社区木墩新村,113.920705,22.766705,530,814,1255,1581
老围村,光明区,光明街道,光明区光明街道白花社区老围村,113.992623,22.73785,470,721,1113,1402
木墩旧村,光明区,光明街道,光明区光明街道东周社区木墩旧村,113.915984,22.767071,498,764,1178,1484
水利组,光明区,光明街道,光明区光明街道碧眼社区水利组,113.944047,22.762414,533,819,1263,1590
白虎坜,光明区,光明街道,光明区光明街道碧眼社区白虎坜,113.945045,22.761092,482,739,1141,1437
迳口新村,光明区,光明街道,光明区光明街道迳口社区迳口新村,113.960752,22.767428,466,715,1104,1390
马头岭,光明区,光明街道,光明区光明街道迳口社区马头岭,113.94955,22.773734,512,786,1213,1528
果林村,光明区,光明街道,光明区光明街道迳口社区果林村,113.949741,22.764525,484,744,1147,1445
沙湖村,坪山区,碧岭街道,坪山区碧岭街道沙湖社区沙湖村,114.322127,22.677147,381,584,901,1135
新屋村,坪山区,碧岭街道,坪山区碧岭街道沙湖社区新屋村,114.309519,22.679038,335,514,793,998
黄二村,坪山区,碧岭街道,坪山区碧岭街道沙湖社区黄二村,114.312686,22.662972,317,487,752,947
黄一村,坪山区,碧岭街道,坪山区碧岭街道沙湖社区黄一村,114.31396,22.663704,315,483,746,939
老围村,坪山区,碧岭街道,坪山区碧岭街道汤坑社区老围村,114.303805,22.66885,340,522,806,1014
吓榨村,坪山区,碧岭街道,坪山区碧岭街道沙湖社区吓榨村,114.322212,22.679284,379,582,898,1130
六联社区楼角,坪山区,碧岭街道,坪山区碧岭街道汤坑社区六联社区楼角,114.305766,22.67245,342,525,810,1020
碧岭社区新沙,坪山区,碧岭街道,坪山区碧岭街道碧岭社区碧岭社区新沙,114.274803,22.668248,368,566,873,1099
新作陂,坪山区,碧岭街道,坪山区碧岭街道碧岭社区新作陂,114.28859,22.665826,361,554,855,1076
民乐社区民乐一区,龙华区,民治街道,龙华区民治街道民乐社区民乐社区民乐一区,114.048036,22.600424,1059,1626,2509,3159
下村二、三排旧村,光明区,公明街道,光明区公明街道下村社区下村二、三排旧村,113.880774,22.791709,377,579,893,1124
沙绩村,坪山区,碧岭街道,坪山区碧岭街道碧岭社区沙绩村,114.286091,22.667717,373,572,883,1111
上榨村,坪山区,碧岭街道,坪山区碧岭街道沙湖社区上榨村,114.319284,22.677291,351,538,830,1045
复兴村,坪山区,碧岭街道,坪山区碧岭街道沙湖社区复兴村,114.323621,22.672816,342,526,811,1021
安田世居,坪山区,碧岭街道,坪山区碧岭街道碧岭社区安田世居,114.2881,22.671569,366,561,866,1090
榕树背,坪山区,碧岭街道,坪山区碧岭街道碧岭社区榕树背,114.280098,22.668986,373,573,884,1113
永仁陂,坪山区,碧岭街道,坪山区碧岭街道碧岭社区永仁陂,114.29207,22.671359,358,549,848,1067
江岭社区竹园,坪山区,马峦街道,坪山区马峦街道江岭社区江岭社区竹园,114.351966,22.674781,436,670,1033,1301
江岭社区远香,坪山区,马峦街道,坪山区马峦街道江岭社区江岭社区远香,114.35359,22.687414,406,623,960,1209
石灰陂,坪山区,马峦街道,坪山区马峦街道江岭社区石灰陂,114.350443,22.687015,415,637,983,1238
江岭社区江边,坪山区,马峦街道,坪山区马峦街道江岭社区江岭社区江边,114.348086,22.68375,416,639,986,1242
三河新村,坪山区,马峦街道,坪山区马峦街道江岭社区三河新村,114.360913,22.663224,394,605,933,1175
长守村,坪山区,马峦街道,坪山区马峦街道江岭社区长守村,114.36412,22.665581,387,594,917,1155
坪环社区禾学,坪山区,马峦街道,坪山区马峦街道坪环社区坪环社区禾学,114.345772,22.686279,437,671,1035,1303
坪环社区老围,坪山区,马峦街道,坪山区马峦街道坪环社区坪环社区老围,114.344335,22.681683,426,654,1009,1271
禾场头,坪山区,马峦街道,坪山区马峦街道坪环社区禾场头,114.344784,22.681918,426,654,1009,1270
沙坣社区龙兴,坪山区,马峦街道,坪山区马峦街道沙坣社区沙坣社区龙兴,114.360536,22.693802,396,608,938,1181
青草林,坪山区,马峦街道,坪山区马峦街道沙坣社区青草林,114.367466,22.693547,370,567,876,1102
沙坣社区新村,坪山区,马峦街道,坪山区马峦街道沙坣社区沙坣社区新村,114.366517,22.688102,368,565,872,1098
谷仓吓,坪山区,马峦街道,坪山区马峦街道沙坣社区谷仓吓,114.360957,22.684832,394,605,933,1175
彭屋村,坪山区,马峦街道,坪山区马峦街道沙坣社区彭屋村,114.356849,22.694422,392,601,928,1168
桃园小区,坪山区,马峦街道,坪山区马峦街道坪环社区桃园小区,114.343537,22.682957,429,658,1015,1278
碧眼旧村,光明区,光明街道,光明区光明街道碧眼社区碧眼旧村,113.948431,22.757143,550,845,1303,1641
大万新村,坪山区,马峦街道,坪山区马峦街道坪环社区大万新村,114.337169,22.685519,463,710,1096,1380
坪环社区曾屋,坪山区,马峦街道,坪山区马峦街道坪环社区坪环社区曾屋,114.343296,22.678351,422,647,999,1258
西坑社区吓坝村,龙岗区,园山街道,龙岗区园山街道西坑社区西坑社区吓坝村,114.218276,22.624234,403,618,953,1201
坪环北小区,坪山区,马峦街道,坪山区马峦街道坪环社区坪环北小区,114.3437,22.68631,458,703,1084,1366
坪环南小区,坪山区,马峦街道,坪山区马峦街道坪环社区坪环南小区,114.343658,22.684626,427,656,1012,1275
陈屋村,坪山区,马峦街道,坪山区马峦街道沙坣社区陈屋村,114.357624,22.692822,388,596,920,1158
望牛岗居民小组,坪山区,石井街道,坪山区石井街道石井社区望牛岗居民小组,114.373104,22.70657,318,488,754,949
草埔居民小组,坪山区,石井街道,坪山区石井街道石井社区草埔居民小组,114.372773,22.700024,337,517,798,1005
岭脚居民小组,坪山区,石井街道,坪山区石井街道石井社区岭脚居民小组,114.373709,22.69883,355,545,841,1059
李屋居民小组,坪山区,石井街道,坪山区石井街道石井社区李屋居民小组,114.373517,22.695306,386,592,913,1150
石陂头居民小组,坪山区,石井街道,坪山区石井街道石井社区石陂头居民小组,114.377865,22.701933,303,464,717,902
横塘居民小组,坪山区,石井街道,坪山区石井街道石井社区横塘居民小组,114.38175,22.697754,339,520,803,1011
下屋居民小组,坪山区,石井街道,坪山区石井街道石井社区下屋居民小组,114.389331,22.697378,359,551,850,1070
田头埔居民小组,坪山区,石井街道,坪山区石井街道石井社区田头埔居民小组,114.390634,22.695825,366,561,866,1090
老屋居民小组,坪山区,石井街道,坪山区石井街道石井社区老屋居民小组,114.384609,22.694246,343,527,812,1023
太阳村居民小组,坪山区,石井街道,坪山区石井街道石井社区太阳村居民小组,114.381223,22.684163,341,523,807,1017
黄沙坑,坪山区,马峦街道,坪山区马峦街道坪环社区黄沙坑,114.336678,22.679262,425,653,1007,1268
田心社区新联,坪山区,石井街道,坪山区石井街道田心社区田心社区新联,114.414714,22.696456,344,528,814,1025
对面喊,坪山区,石井街道,坪山区石井街道田心社区对面喊,114.41249,22.698351,336,515,795,1001
树山背,坪山区,石井街道,坪山区石井街道田心社区树山背,114.408347,22.69575,349,536,827,1041
金成居民小组,坪山区,石井街道,坪山区石井街道金龟社区金成居民小组,114.390353,22.661788,345,529,817,1028
同石居民小组,坪山区,石井街道,坪山区石井街道金龟社区同石居民小组,114.391491,22.653259,343,527,812,1023
金地居民小组,坪山区,石井街道,坪山区石井街道金龟社区金地居民小组,114.395967,22.661694,324,497,767,966
半坝居民小组,坪山区,石井街道,坪山区石井街道金龟社区半坝居民小组,114.401532,22.662315,311,478,737,928
